país Name	país Code	serie Name	serie Code	1960 [YR1960]	1961 [YR1961]	1962 [YR1962]	1963 [YR1963]	1964 [YR1964]	1965 [YR1965]	1966 [YR1966]	1967 [YR1967]	1968 [YR1968]	1969 [YR1969]	1970 [YR1970]	1971 [YR1971]	1972 [YR1972]	1973 [YR1973]	1974 [YR1974]	1975 [YR1975]	1976 [YR1976]	1977 [YR1977]	1978 [YR1978]	1979 [YR1979]	1980 [YR1980]	1981 [YR1981]	1982 [YR1982]	1983 [YR1983]	1984 [YR1984]	1985 [YR1985]	1986 [YR1986]	1987 [YR1987]	1988 [YR1988]	1989 [YR1989]	1990 [YR1990]	1991 [YR1991]	1992 [YR1992]	1993 [YR1993]	1994 [YR1994]	1995 [YR1995]	1996 [YR1996]	1997 [YR1997]	1998 [YR1998]	1999 [YR1999]	2000 [YR2000]	2001 [YR2001]	2002 [YR2002]	2003 [YR2003]	2004 [YR2004]	2005 [YR2005]	2006 [YR2006]	2007 [YR2007]	2008 [YR2008]	2009 [YR2009]	2010 [YR2010]	2011 [YR2011]	2012 [YR2012]	2013 [YR2013]	2014 [YR2014]	2015 [YR2015]	2016 [YR2016]	2017 [YR2017]	2018 [YR2018]	2019 [YR2019]
Andorra	AND	Producción de energía eléctrica renovable (% de la producción total de electricidad)	EG.ELC.RNEW.ZS	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	100	100	100	100	100	100	100	100	100	100	100	100	100	100	98.936170212766	98.8235294117647	94.5945945945946	75	80.0508259212198	76.5432098765432	88.7311446317657	86.5131578947369	86.6894197952219	88.7532693984307	89.4321766561514	86.1167002012072	..	..	..	..
Angola	AGO	Producción de electricidad a partir de carbón  (% del total)	EG.ELC.COAL.ZS	..	..	..	..	..	..	..	..	..	..	..	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	..	..	..	..
Angola	AGO	Producción de electricidad a partir de fuentes de gas natural (% del total)	EG.ELC.NGAS.ZS	..	..	..	..	..	..	..	..	..	..	..	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	..	..	..	..
Angola	AGO	Producción de electricidad a partir de fuentes de petróleo, gas y carbón (% del total)	EG.ELC.FOSL.ZS	..	..	..	..	..	..	..	..	..	..	..	18.4636118598383	18.854415274463	17.2764227642276	30.1871440195281	27.2030651340996	26.8376068376068	26.8376068376068	9.74358974358974	11.9047619047619	11.8518518518519	11.8518518518519	12.3611111111111	26.1813537675607	10.2985074626866	13.0272952853598	13.0272952853598	13.4567901234568	13.9877300613497	13.3089133089133	13.7931034482759	17.3447537473233	11.29883843717	6.31578947368421	6.282722513089	6.25	10.0194552529183	23.6474694589878	19.5751138088012	33.0337078651685	36.8858131487889	37.9120879120879	35.2407932011331	37.7944862155388	21.594982078853	20.3517587939699	19.3889897156685	22.3811004041032	24.5909528392685	34.6568109820486	32.0425766195632	29.0921960714918	39.2005157962605	41.9790652385589	46.8248945147679	46.8250716919295	..	..	..	..
Angola	AGO	Producción de electricidad a partir de fuentes hidroeléctricas (% del total)	EG.ELC.HYRO.ZS	..	..	..	..	..	..	..	..	..	..	..	81.5363881401617	81.145584725537	82.7235772357724	69.8128559804719	72.7969348659004	73.1623931623932	73.1623931623932	90.2564102564103	88.0952380952381	88.1481481481482	88.1481481481482	87.6388888888889	73.8186462324393	89.7014925373134	86.9727047146402	86.9727047146402	86.5432098765432	86.0122699386503	86.6910866910867	86.2068965517241	82.6552462526767	88.70116156283	93.6842105263158	93.717277486911	93.75	89.9805447470817	76.3525305410122	80.4248861911988	66.9662921348315	63.1141868512111	62.0879120879121	64.7592067988669	62.2055137844612	78.405017921147	79.6482412060302	80.6110102843315	77.6188995958968	75.4090471607315	65.3431890179514	67.9574233804368	70.9078039285082	60.7994842037395	58.0209347614411	53.1751054852321	53.1749283080705	..	..	..	..
Angola	AGO	Producción de electricidad a partir de fuentes nucleares (% del total)	EG.ELC.NUCL.ZS	..	..	..	..	..	..	..	..	..	..	..	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	..	..	..	..	..
Angola	AGO	Producción de electricidad a partir de fuentes renovables, excluida la hidroeléctrica (% del total)	EG.ELC.RNWX.ZS	..	..	..	..	..	..	..	..	..	..	..	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	..	..	..	..
Angola	AGO	Producción de electricidad a partir de fuentes renovables, excluida la hidroeléctrica (kilovatio-hora)	EG.ELC.RNWX.KH	..	..	..	..	..	..	..	..	..	..	..	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	..	..	..	..
Angola	AGO	Producción de electricidad a partir del petróleo (% del total)	EG.ELC.PETR.ZS	..	..	..	..	..	..	..	..	..	..	..	18.4636118598383	18.854415274463	17.2764227642276	30.1871440195281	27.2030651340996	26.8376068376068	26.8376068376068	9.74358974358974	11.9047619047619	11.8518518518519	11.8518518518519	12.3611111111111	26.1813537675607	10.2985074626866	13.0272952853598	13.0272952853598	13.4567901234568	13.9877300613497	13.3089133089133	13.7931034482759	17.3447537473233	11.29883843717	6.31578947368421	6.282722513089	6.25	10.0194552529183	23.6474694589878	19.5751138088012	33.0337078651685	36.8858131487889	37.9120879120879	35.2407932011331	37.7944862155388	21.594982078853	20.3517587939699	19.3889897156685	22.3811004041032	24.5909528392685	34.6568109820486	32.0425766195632	29.0921960714918	39.2005157962605	41.9790652385589	46.8248945147679	46.8250716919295	..	..	..	..
Angola	AGO	Producción de energía eléctrica renovable (% de la producción total de electricidad)	EG.ELC.RNEW.ZS	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	86.2068965517241	82.6552462526767	88.70116156283	93.6842105263158	93.717277486911	93.75	89.9805447470817	76.3525305410122	80.4248861911988	66.9662921348315	63.1141868512111	62.0879120879121	64.7592067988669	62.2055137844612	78.405017921147	79.6482412060302	80.6110102843315	77.6188995958968	75.4090471607315	65.3431890179514	67.9574233804368	70.9078039285082	60.7994842037395	58.0209347614411	53.1751054852321	53.1749283080705	..	..	..	..
Antigua y Barbuda	ATG	Producción de electricidad a partir de carbón  (% del total)	EG.ELC.COAL.ZS	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Antigua y Barbuda	ATG	Producción de electricidad a partir de fuentes de gas natural (% del total)	EG.ELC.NGAS.ZS	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Antigua y Barbuda	ATG	Producción de electricidad a partir de fuentes de petróleo, gas y carbón (% del total)	EG.ELC.FOSL.ZS	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Antigua y Barbuda	ATG	Producción de electricidad a partir de fuentes hidroeléctricas (% del total)	EG.ELC.HYRO.ZS	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Antigua y Barbuda	ATG	Producción de electricidad a partir de fuentes nucleares (% del total)	EG.ELC.NUCL.ZS	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Antigua y Barbuda	ATG	Producción de electricidad a partir de fuentes renovables, excluida la hidroeléctrica (% del total)	EG.ELC.RNWX.ZS	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Antigua y Barbuda	ATG	Producción de electricidad a partir de fuentes renovables, excluida la hidroeléctrica (kilovatio-hora)	EG.ELC.RNWX.KH	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Antigua y Barbuda	ATG	Producción de electricidad a partir del petróleo (% del total)	EG.ELC.PETR.ZS	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Antigua y Barbuda	ATG	Producción de energía eléctrica renovable (% de la producción total de electricidad)	EG.ELC.RNEW.ZS	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.49476831091181	1.49700598802395	0	0	0	0	..	..	..	..
Arabia Saudita	SAU	Producción de electricidad a partir de carbón  (% del total)	EG.ELC.COAL.ZS	..	..	..	..	..	..	..	..	..	..	..	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	..	..	..	..
Arabia Saudita	SAU	Producción de electricidad a partir de fuentes de gas natural (% del total)	EG.ELC.NGAS.ZS	..	..	..	..	..	..	..	..	..	..	..	0	0	0	0	0	25.4875283446712	33.0192383195917	39.7876978485452	38.4723409451704	71.6506943086251	59.9146567717996	54.5059552746718	57.5106564364876	56.5249943846864	57.5996930784681	55.3834529656215	50.8773181169757	49.3309950636529	51.27968073468	50.9868801294648	50.303333288295	46.9619175082127	46.631151142355	47.6001362832989	45.3099769024794	44.1472001898847	44.4237814516579	42.483620215838	41.9098432970634	46.0318089245667	52.4698331001773	55.8446689620139	54.8437908496732	56.9413604378421	56.4925847698213	53.2562805207403	50.2406382029548	48.8256611165524	44.8125593093854	46.1408690074021	43.3374520647641	44.6834511189635	52.7517719009778	51.1600161638968	55.8036980989312	..	..	..	..
Arabia Saudita	SAU	Producción de electricidad a partir de fuentes de petróleo, gas y carbón (% del total)	EG.ELC.FOSL.ZS	..	..	..	..	..	..	..	..	..	..	..	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	73.4481562825107	73.4039534663766	70.3443241270227	69.0608523725835	68.5302697983433	68.4228277088486	67.6731214272999	69.4056496754877	68.3004283608002	71.8027139436206	73.7152411820177	81.1053840341729	83.6908054411018	86.737908496732	86.9979671618452	86.5736640094479	85.6112966698634	85.672448631485	84.1385896180215	72.5698123289817	70.2116492479183	69.7905045246064	72.3737485276796	76.7028030012288	75.0636613791909	76.2100397238248	..	..	..	..
Arabia Saudita	SAU	Producción de electricidad a partir de fuentes hidroeléctricas (% del total)	EG.ELC.HYRO.ZS	..	..	..	..	..	..	..	..	..	..	..	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	..	..	..	..
Arabia Saudita	SAU	Producción de electricidad a partir de fuentes nucleares (% del total)	EG.ELC.NUCL.ZS	..	..	..	..	..	..	..	..	..	..	..	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	..	..	..	..	..
Arabia Saudita	SAU	Producción de electricidad a partir de fuentes renovables, excluida la hidroeléctrica (% del total)	EG.ELC.RNWX.ZS	..	..	..	..	..	..	..	..	..	..	..	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000368080094228504	0.000352091600150695	0.000320712237737568	0.000295564172893219	..	..	..	..
Arabia Saudita	SAU	Producción de electricidad a partir de fuentes renovables, excluida la hidroeléctrica (kilovatio-hora)	EG.ELC.RNWX.KH	..	..	..	..	..	..	..	..	..	..	..	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1000000	1000000	1000000	1000000	..	..	..	..
Arabia Saudita	SAU	Producción de electricidad a partir del petróleo (% del total)	EG.ELC.PETR.ZS	..	..	..	..	..	..	..	..	..	..	..	100	100	100	100	100	74.5124716553288	66.9807616804083	60.2123021514548	61.5276590548297	28.3493056913749	40.0853432282004	45.4940447253281	42.4893435635124	43.4750056153136	42.4003069215319	44.6165470343785	49.1226818830242	50.6690049363471	48.72031926532	22.4612761530459	23.1006201780816	23.3824066188101	22.4297012302285	20.9301335150444	23.1128508063692	23.5259212374152	24.9818682238298	25.8168081449622	29.8928706465572	27.683432257451	28.6355509339956	27.8461364790879	31.8941176470588	30.0566067240031	30.0810792396266	32.3550161491231	35.4318104285302	35.3129285014692	27.7572530195963	24.0707802405162	26.4530524598424	27.6902974087161	23.951031100251	23.9036452152941	20.4063416248936	..	..	..	..
Arabia Saudita	SAU	Producción de energía eléctrica renovable (% de la producción total de electricidad)	EG.ELC.RNEW.ZS	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000368080094228504	0.000352091600150695	0.000320712237737568	0.000295564172893219	..	..	..	..
Argelia	DZA	Producción de electricidad a partir de carbón  (% del total)	EG.ELC.COAL.ZS	..	..	..	..	..	..	..	..	..	..	..	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	..	..	..	..
Argelia	DZA	Producción de electricidad a partir de fuentes de gas natural (% del total)	EG.ELC.NGAS.ZS	..	..	..	..	..	..	..	..	..	..	..	38.8515029161059	50.5336617405583	54.9536707056308	67.1121251629726	66.0055096418733	67.7449822904368	70.1682484900777	76.0583941605839	83.1544563695754	84.1499368243718	83.4684352738885	82.2903363133248	85.9757291055001	85.4408871400465	85.400032589213	88.8452353439643	87.4312215060525	90.7632822569096	91.1772383189768	93.734475906607	93.9925050446815	94.6789893907908	94.9520964252601	95.3980787607504	95.6987065686026	95.7441657790259	95.8040656835838	95.6280629352592	96.4454497717817	96.745631984889	96.8300469483568	97.6345486111111	96.7806296709614	96.9984	96.24944714728	97.2520297507523	97.2577696526508	97.3282632468436	97.6286330225189	97.5116980802029	96.9350304544745	97.0712755022039	97.9428953080648	98.6115002646244	98.357510392744	..	..	..	..
Argelia	DZA	Producción de electricidad a partir de fuentes de petróleo, gas y carbón (% del total)	EG.ELC.FOSL.ZS	..	..	..	..	..	..	..	..	..	..	..	85.1951547779273	79.679802955665	73.20028510335	83.8005215123859	90.9641873278237	90.814639905549	94.197584124245	95.4379562043796	95.4736350909939	96.3919696756984	95.5047899778924	94.90208599404	97.7001370131141	95.957789304239	94.7368421052632	98.0741083121485	96.0776607451658	98.6896749248174	98.5251892456278	99.1616989567809	98.310752378207	98.9117357541288	98.1817245286906	99.1651159281798	99.0210499619579	99.3463735838094	99.6511141089454	99.0757458516035	99.180029890536	99.7875019675744	99.7408450704225	99.7938368055556	99.1038517466437	99.1968	98.3635559486953	99.3811389314711	99.3924077857834	99.2966497663784	99.2052154489494	99.6195390737744	99.0199906293925	98.9163196682753	99.4489898146602	99.6046200305096	99.6773162010524	..	..	..	..
Argelia	DZA	Producción de electricidad a partir de fuentes hidroeléctricas (% del total)	EG.ELC.HYRO.ZS	..	..	..	..	..	..	..	..	..	..	..	14.8048452220727	20.320197044335	26.79971489665	16.1994784876141	9.03581267217631	9.185360094451	5.80241587575496	4.56204379562044	4.52636490900607	3.60803032430156	4.49521002210759	5.09791400595998	2.29986298688589	4.04221069576105	5.26315789473684	1.92589168785148	3.92233925483415	1.31032507518259	1.47481075437223	0.838301043219076	1.68924762179302	1.08826424587116	1.81827547130936	0.834884071820148	0.9789500380421	0.653626416190568	0.348885891054566	0.924254148396527	0.81997010946399	0.212498032425626	0.259154929577465	0.206163194444444	0.896148253356329	0.8032	1.63644405130473	0.618861068528928	0.607592214216582	0.703350233621632	0.794784551050622	0.380460926225565	0.980009370607528	1.08368033172465	0.55101018533979	0.395379969490365	0.210761940754092	..	..	..	..
Argelia	DZA	Producción de electricidad a partir de fuentes nucleares (% del total)	EG.ELC.NUCL.ZS	..	..	..	..	..	..	..	..	..	..	..	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	..	..	..	..	..
Argelia	DZA	Producción de electricidad a partir de fuentes renovables, excluida la hidroeléctrica (% del total)	EG.ELC.RNWX.ZS	..	..	..	..	..	..	..	..	..	..	..	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.111921858193552	..	..	..	..
Argelia	DZA	Producción de electricidad a partir de fuentes renovables, excluida la hidroeléctrica (kilovatio-hora)	EG.ELC.RNWX.KH	..	..	..	..	..	..	..	..	..	..	..	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77000000	..	..	..	..
Argelia	DZA	Producción de electricidad a partir del petróleo (% del total)	EG.ELC.PETR.ZS	..	..	..	..	..	..	..	..	..	..	..	46.3436518618214	29.1461412151067	18.2466143977192	16.6883963494133	24.9586776859504	23.0696576151122	24.0293356341674	19.3795620437956	12.3191787214186	12.2420328513267	12.0363547040039	12.6117496807152	11.724407907614	10.5169021641925	9.33680951605019	9.22887296818427	8.64643923911335	7.92639266790778	7.347950926651	5.42722305017387	4.31824733352551	4.23274636333807	3.22962810343051	3.76703716742946	3.32234339335531	3.60220780478358	3.84704842536168	3.44768291634425	2.73458011875429	3.04186998268535	2.91079812206573	2.15928819444444	2.32322207568226	2.1984	2.1141088014153	2.12910918071879	2.1346381331326	1.96838651953474	1.57658242643048	2.10784099357152	2.08496017491801	1.8450441660714	1.50609450659543	0.993119765885247	1.31980580830838	..	..	..	..
Argelia	DZA	Producción de energía eléctrica renovable (% de la producción total de electricidad)	EG.ELC.RNEW.ZS	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	0.838301043219076	1.68924762179302	1.08826424587116	1.81827547130936	0.834884071820148	0.9789500380421	0.653626416190568	0.348885891054566	0.924254148396527	0.81997010946399	0.212498032425626	0.259154929577465	0.206163194444444	0.896148253356329	0.8032	1.63644405130473	0.618861068528928	0.607592214216582	0.703350233621632	0.794784551050622	0.380460926225565	0.980009370607528	1.08368033172465	0.55101018533979	0.395379969490365	0.322683798947644	..	..	..	..
Argentina	ARG	Producción de electricidad a partir de carbón  (% del total)	EG.ELC.COAL.ZS	..	..	..	..	..	..	..	..	..	..	..	3.08584490348798	2.43025369477594	2.36675293499869	2.4257602862254	2.2151790887094	2.07505957108817	1.65057230123716	2.26117126278639	1.80654074015037	2.06266055507984	2.30181003630372	1.83773755202327	2.09287724112271	1.29208735489036	1.34099193637468	2.0672203742628	1.95238186744557	3.0356390919879	1.71249826770406	1.30074891604257	1.72687093224922	1.49245718580555	1.91633103806678	3.63991504797929	2.8471237782586	2.75091123037626	2.6224791833799	2.44284710587472	2.61722196676899	2.00314925205264	1.51140209732009	0.960297443548483	1.01814625665544	1.67523586082963	2.06652700230351	1.86583574282533	2.17939766326863	1.59287523436729	1.43948031069809	2.40533916639391	2.83586121724364	2.9205099279642	2.54892937775924	2.21728366463494	2.02956738894983	..	..	..	..
Argentina	ARG	Producción de electricidad a partir de fuentes de gas natural (% del total)	EG.ELC.NGAS.ZS	..	..	..	..	..	..	..	..	..	..	..	22.9258381307145	23.1881767169841	24.5414650613255	23.3023255813954	24.8815731179498	25.6685199894096	24.7986918828865	19.898905305976	19.7019207778752	22.0218606759684	22.4259120986637	25.6581256581257	24.4215519847453	24.5652270604457	27.4472550535734	27.0779340040406	24.0800169103941	40.3341882632163	48.1459484072776	39.1643673630272	39.1641646308487	37.2559546178486	35.6941015980252	33.9281008262669	39.5538312318138	46.5100594093505	44.1547484024454	45.9493055180241	56.4964519616737	54.6473962433922	47.711257837208	47.6845109113945	51.7103118548299	54.8015773972945	52.4461802428643	46.2903180529433	51.0468742726807	54.2186112298938	51.2299149435281	49.9820377924846	44.818802825055	48.3141262432996	47.2353643279311	48.1996785915942	49.4822602564899	..	..	..	..
Argentina	ARG	Producción de electricidad a partir de fuentes de petróleo, gas y carbón (% del total)	EG.ELC.FOSL.ZS	..	..	..	..	..	..	..	..	..	..	..	93.2229935658652	93.7643246660871	88.5563182176212	78.0966010733453	73.4860102920628	74.7087635689701	76.972202511338	67.9697314111384	64.2809702186446	55.724575630887	54.7233450912742	50.9301509301509	48.9012394484106	45.2564159587244	41.3940130343533	45.254372181295	45.3986433251984	59.8974084140413	64.1206865831205	50.2089081592432	55.0994908901031	52.4579016123548	48.4799272443809	44.6323654797154	49.2427068566739	55.8964497890538	49.6016487316385	53.5399664919202	63.8746318366535	59.8931503767855	50.336791877046	49.5435330894107	53.8270129305661	60.5091598861878	59.9596174081201	55.6756402698631	63.438998277708	67.6285319561857	64.3788088813064	65.6897886846076	62.7764270001158	66.0237268390512	64.0525460532938	64.2570688132501	66.935022110005	..	..	..	..
Argentina	ARG	Producción de electricidad a partir de fuentes hidroeléctricas (% del total)	EG.ELC.HYRO.ZS	..	..	..	..	..	..	..	..	..	..	..	6.53572637995259	5.94325456413499	11.2298863508496	17.9892665474061	17.724840677504	16.5905480540111	17.7891586709037	23.1859783453969	28.3201827794161	38.140331436055	37.809933314452	44.1082083939227	42.8318954491547	44.2111817817907	45.6113995360654	42.872885333551	41.9704452429908	28.7734946215978	25.6676763477262	35.2305873078439	30.2500792570352	34.6879977094182	38.7602312589321	42.4155518005798	40.0387972841901	32.8789139855925	38.74934299704	35.7171809976761	26.5848111648253	32.3630637723541	41.0841702269323	42.4496465489681	36.7412800173856	30.389856736385	32.23402944327	35.5107655166606	28.2707256900805	25.0131574619256	27.7774588046162	26.8131850586366	30.6425842306356	27.2320408178313	29.3691309912423	29.6079396562957	26.2415750877847	..	..	..	..
Argentina	ARG	Producción de electricidad a partir de fuentes nucleares (% del total)	EG.ELC.NUCL.ZS	..	..	..	..	..	..	..	..	..	..	..	0	0	0	3.70661896243292	8.57785502504856	8.51204659782896	5.05044272359856	8.66184123945684	7.15177598894822	5.89331587165668	7.25044414119828	4.68836183121897	7.91805222891426	10.3211315215941	12.7383187893516	11.6543885068261	12.4233747766099	11.0975002871033	9.97604482191998	14.3496255419787	14.4639427111501	12.6715699432723	12.5860724957776	12.7660563969802	10.5439080802805	10.7037281519961	11.0113696091178	10.0699886504891	8.83094933326705	6.94747497469351	7.83332408589025	6.8925911453708	8.22123220688906	7.8560375380622	6.51524774625323	7.1966613330339	6.7188009123493	6.027762244663	6.69378849892141	5.72475511523754	4.91760256261819	4.71513784128529	4.46296322926703	4.16672699106716	..	..	..	..	..
Argentina	ARG	Producción de electricidad a partir de fuentes renovables, excluida la hidroeléctrica (% del total)	EG.ELC.RNWX.ZS	..	..	..	..	..	..	..	..	..	..	..	0.241280054182188	0.292420769777918	0.2137954315292	0.207513416815742	0.211294005384589	0.188641779189833	0.188196094159751	0.182449004007896	0.247071012991153	0.2417770614013	0.216277453075517	0.273278844707416	0.348812873520452	0.211270737890851	0.256268640229758	0.218353978327857	0.207536655200907	0.231596677257589	0.235592247233276	0.210878990934174	0.186487141711579	0.182530734954636	0.173769000909445	0.186026322724666	0.17458777885548	0.520908073357633	0.637638662203657	0.672863859914609	0.709607665254079	0.79631087616691	0.745713810131499	1.11422921625046	1.21047484515919	1.24494583936505	1.2911054023566	1.61693288044241	1.57147511986222	1.33054833722575	1.14994381515596	1.77227114151825	1.66338620663039	2.02909450183223	2.11535972619681	1.96826453938701	1.89849403616245	..	..	..	..
Argentina	ARG	Producción de electricidad a partir de fuentes renovables, excluida la hidroeléctrica (kilovatio-hora)	EG.ELC.RNWX.KH	..	..	..	..	..	..	..	..	..	..	..	57000000	74000000	57000000	58000000	62000000	57000000	61000000	61000000	93000000	96000000	84000000	109000000	150000000	95000000	116000000	107000000	108000000	121000000	119000000	107000000	100000000	102000000	107000000	120000000	117000000	363000000	461000000	498000000	571000000	708000000	672000000	941000000	1114000000	1247000000	1362000000	1728000000	1688000000	1618000000	1402000000	2220000000	2155000000	2752000000	2942000000	2719000000	2752000000	..	..	..	..
Argentina	ARG	Producción de electricidad a partir del petróleo (% del total)	EG.ELC.PETR.ZS	..	..	..	..	..	..	..	..	..	..	..	67.2113105316627	68.145894254327	61.648100221297	52.3685152057245	46.3892580854037	46.9651840084723	50.5229383272144	45.809654842376	42.772508700619	31.6400543998388	29.9956229563068	23.434287720002	22.3868102225426	19.3991015433883	12.6057660444052	16.1092178029917	19.3662445473587	16.527581058837	14.2622399081388	9.74379188017343	14.2084553270052	13.7094898087006	10.8694946082889	7.06434960546917	6.84175184660151	6.63547914932698	2.82442114581316	5.1478138680214	4.76095790821082	3.24260488134068	1.11413194251789	0.898724734467692	1.09855481908073	4.03234662806369	5.44691016295229	7.51948647409445	10.2127263417586	11.8170454919246	11.7094136270803	13.3024117257291	15.1217629578171	14.7890906677874	14.2682523476035	13.840106557021	15.4231944645654	..	..	..	..
Argentina	ARG	Producción de energía eléctrica renovable (% de la producción total de electricidad)	EG.ELC.RNEW.ZS	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	35.4414662987781	30.4365663987468	34.8705284443729	38.9340002598415	42.6015781233044	40.2133850630456	33.3998220589501	39.3869816592437	36.3900448575907	27.2944188300794	33.159374648521	41.8298840370637	43.5638757652185	37.9517548625448	31.63480257575	33.5251348456266	37.127698397103	29.8422008099427	26.3437057991513	28.9274026197721	28.5854562001549	32.305970437266	29.2611353196635	31.4844907174391	31.5762041956827	28.1400691239471	..	..	..	..
Armenia	ARM	Producción de electricidad a partir de carbón  (% del total)	EG.ELC.COAL.ZS	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	..	..	..	..
